GL_account,GL_account_description,account_id,partition_ledger_year_month,amount_usd
59610,"JPMorgan Chase, Sydney",661926,202211,10768816.95
59610,"JPMorgan Chase, Sydney",661926,202212,-22550685.11
59610,"JPMorgan Chase, Sydney",661926,202301,-39320835.02
59610,"JPMorgan Chase, Sydney",661926,201802,31601023.18
59610,"JPMorgan Chase, Sydney",661926,202303,25523039.1
59610,"JPMorgan Chase, Sydney",661926,202304,13633942.66
59610,"JPMorgan Chase, Sydney",661926,202305,6405506.13
59610,"JPMorgan Chase, Sydney",661926,202306,21713269.66
59610,"JPMorgan Chase, Sydney",661926,201807,-8174017.73
59610,"JPMorgan Chase, Sydney",661926,202308,12201092.85
59610,"JPMorgan Chase, Sydney",661926,202309,6824460.49
59610,"JPMorgan Chase, Sydney",661926,202310,26679824.65
59610,"JPMorgan Chase, Sydney",661926,202311,-31160430.06
59610,"JPMorgan Chase, Sydney",661926,202312,35960516.56
59610,"JPMorgan Chase, Sydney",661926,202401,-15902536.2
59610,"JPMorgan Chase, Sydney",661926,202402,-4399519.47
59610,"JPMorgan Chase, Sydney",661926,202403,13536117.57
59610,"JPMorgan Chase, Sydney",661926,202404,5998862.24
59610,"JPMorgan Chase, Sydney",661926,202405,16517924
59610,"JPMorgan Chase, Sydney",661926,202406,-8996904.05
59611,"JPMorgan Chase, Sydney FX",693819,202005,16318.81
59611,"JPMorgan Chase, Sydney FX",693819,202006,-143.72
59611,"JPMorgan Chase, Sydney FX",693819,202007,-765.11
59611,"JPMorgan Chase, Sydney FX",693819,202008,-268.42
59611,"JPMorgan Chase, Sydney FX",693819,202009,-369.88
59611,"JPMorgan Chase, Sydney FX",693819,202010,266.31
59611,"JPMorgan Chase, Sydney FX",693819,202011,230.38
59611,"JPMorgan Chase, Sydney FX",693819,202012,147.95
59611,"JPMorgan Chase, Sydney FX",693819,202101,-568.55
59611,"JPMorgan Chase, Sydney FX",693819,202102,-1374.5
59611,"JPMorgan Chase, Sydney FX",693819,202103,734.13
59611,"JPMorgan Chase, Sydney FX",693819,202104,-78.26
59611,"JPMorgan Chase, Sydney FX",693819,202105,-752.76
59611,"JPMorgan Chase, Sydney FX",693819,202106,387.56
59611,"JPMorgan Chase, Sydney FX",693819,202107,191.91
59611,"JPMorgan Chase, Sydney FX",693819,202108,143.48
59611,"JPMorgan Chase, Sydney FX",693819,202109,229.18
59611,"JPMorgan Chase, Sydney FX",693819,202110,-190.06
